english_title,english_text,german_title,german_text,english_word_count,german_word_count,MarianMT,mBART,Tsmall100,MemoryUsed,mBART_BLEU,mBART_TER,mBART_CHRF,mBART_ROUGE,MarianMT_BLEU,MarianMT_TER,MarianMT_CHRF,MarianMT_ROUGE,Tsmall100_BLEU,Tsmall100_TER,Tsmall100_CHRF,Tsmall100_ROUGE,MarianMT_BLURT,MarianMT_COMET,Tsmall100_BLURT,Tsmall100_COMET,mBART_BLURT,mBART_COMET,MarianMT_H1,MarianMT_H2,MarianMT_H3,Tsmall100_H1,Tsmall100_H2,Tsmall100_H3,mBART_H1,mBART_H2,mBART_H3,InferenceTime_mBART,InferenceTime_TSmall,InferenceTime_MarianMT,MemoryUsage_mBART,MemoryUsage_TSmall,MemoryUsage_MarianMT,Normalized_MarianMT_BLEU,Normalized_mBART_BLEU,Normalized_Tsmall100_BLEU,Normalized_MarianMT_TER,Normalized_mBART_TER,Normalized_Tsmall100_TER,Normalized_MarianMT_CHRF,Normalized_mBART_CHRF,Normalized_Tsmall100_CHRF,Normalized_MarianMT_ROUGE,Normalized_mBART_ROUGE,Normalized_Tsmall100_ROUGE,Normalized_MarianMT_COMET,Normalized_mBART_COMET,Normalized_Tsmall100_COMET,Normalized_MarianMT_BLURT,Normalized_mBART_BLURT,Normalized_Tsmall100_BLURT,Final_Quantitative_Score_MarianMT,Final_Quantitative_Score_mBART,Final_Quantitative_Score_Tsmall100
BBS,,BBS,,0,0,I don't know.,"В настоящее время в стране действует система контроля за качеством и качеством услуг, в том числе в сфере здравоохранения.","Around the world, it’s a lot of people.",GPU,0.0,1900.0,0.0,0.0,0.0,300.0,14.4927536231884,0.0,0.0,800.0,7.57575757575757,0.0,0.150521337985992,0.3402,0.0163196511566638,0.3402,0.182129546999931,0.3402,9.0,7.0,4.0,9.0,7.0,4.0,0.0,0,0,7.78556003876846,2.63481017748995,5.49051883683452,3.73774518268352,1.49269098744986,2.81648421678111,0.0,0.0,0.0,0.921305182341651,0.482532751091703,0.773809523809524,0.176408823688786,0.0,0.0632610757460976,0.0,0.0,0.0,0.19344313238036,0.145875407798664,0.184635918730535,0.212846704060653,0.229043076274787,0.0659650371236002,0.250667307078575,0.142908539194192,0.181278592568293
BeOS,BeOS was an operating system for personal computers first developed by Be Inc. in 1990. It was first written to run on BeBox hardware.,BeOS,BeOS ist ein Betriebssystem der ehemaligen Be Incorporated. Aufgrund seiner Multimedia-Fähigkeiten wurde es von Be auch als „Media OS“ bezeichnet. Am Markt konnte es sich jedoch nicht behaupten und wurde 2001 eingestellt. In der Folge entstand u. A.,24,38,"BeOS is an operating system of the former Be Incorporated. Because of its multimedia capabilities it was also called by Be as ""Media OS"". However, it could not stand up on the market and was discontinued in 2001.",BeOS ist ein Betriebssystem der ehemaligen Be Incorporated. Aufgrund seiner Multimedia-Fähigkeiten wurde es von Be auch als „Media OS“ bezeichnet. Am Markt konnte es sich jedoch nicht behaupten und wurde 2001 eingestellt. In der Folge entstanden u. A.,"BeOS is an operating system of the former Be Incorporated. Due to its multimedia capabilities, it was also referred to as “Media OS” by Be. However, it could not claim itself on the market and was set up in 2001.",GPU,1.27440395057502,150.0,22.5358124668228,0.0937499999999999,4.94618189067145,125.0,33.4850991075783,0.258064516129032,4.92276483502202,133.333333333333,32.7585399380151,0.28125,0.814983487129211,0.6417,0.828683137893677,0.4194,0.422303110361099,0.4194,2.0,3.0,5.0,5.0,3.0,9.0,0.0,0,0,5.96181962342355,2.57144056166914,7.73197968021295,3.19228074984329,2.16965063120678,2.69620142098905,0.0714849490363681,0.0815668564445913,0.131989600958449,0.97168905950096,0.979257641921397,0.972222222222222,0.425700238351463,0.463784188633859,0.429492754459388,0.290322580645161,0.2203125,0.409090909090909,0.661901802361716,0.26891409041479,0.302091057392852,0.847389172932087,0.49836827722589,0.911803799159806,0.544747967137959,0.418700592440088,0.526115057213938
BMI,"BMI may refer to:

Companies and organizations
 BMI Foundation, founded by Broadcast Music Incorporated
 BMI Healthcare, UK
 BMI Film & TV Awards
 BMI Research, a research firm
 Flybmi airline, formerly BMI Regional and a BMI mainline subsidiary
 Bmibaby.",BMI,,38,0,I don't know.,"В настоящее время в стране действует система контроля за качеством и качеством услуг, в том числе в сфере здравоохранения.","Around the world, it’s a lot of people.",GPU,0.72233356381473,100.0,0.175808720112518,0.0,0.0007251993013751,100.0,1.07328783929862,0.0,0.184300472058369,97.3684210526316,4.19505974287586,0.0434782608695652,0.0688689053058624,0.4386,0.0553800798952579,0.7696,-0.0221220105886459,0.7696,6.0,4.0,4.0,8.0,7.0,0.0,0.0,0,0,12.0125522253606,3.30905900576076,9.08174418371216,2.68997314224082,1.47718083798632,2.13932719051356,1.04809803290456e-05,0.0462321841345532,0.0049414803629003,0.978886756238004,0.993449781659389,0.982926065162907,0.0002664082070912,0.003618121367143,0.0140957919125578,0.0,0.0,0.0632411067193676,0.34633312616532,0.812956346123971,0.821444460922438,0.134870951357484,0.0,0.106635039195655,0.243394620491371,0.309376072214176,0.332213990712638
Charlie Chaplin,"Sir Charles Spencer Chaplin Jr.  (16 April 188925 December 1977) was an English comic actor, filmmaker, and composer who rose to fame in the era of silent film.",Charlie Chaplin,"Sir Charles Spencer „Charlie“ Chaplin Jr., KBE, (* 16. April 1889 in London; † 25. Dezember 1977 in Corsier-sur-Vevey, Schweiz) war ein britischer Schauspieler, Regisseur, Drehbuchautor, Schnittmeister, Komponist, Filmproduzent und Komiker.",28,31,"Sir Charles Spencer ""Charlie"" Chaplin Jr., KBE (born 16 April 1889 in London – 25 December 1977 in Corsier-sur-Vevey, Switzerland) was a British actor, director, screenwriter, editor, composer, film producer and comedian.","Sir Charles Spencer „Charlie“ Chaplin Jr., KBE (* 16. April 1889 in London; † 25. Dezember 1977 in Corsier-sur-Vevey, Schweiz) war ein britischer Schauspieler, Regisseur, Drehbuchautor, Komponist, Filmproduzent und Komiker.","Sir Charles Spencer “Charlie” Chaplin Jr., KBE (born 16 April 1889 in London; † 25 December 1977 in Corsier-sur-Vevey, Switzerland) was a British actor, director, scriptwriter, composer, film producer and comic.",GPU,6.70883968542308,92.8571428571429,38.6261264752021,0.310344827586207,8.27907060581412,96.4285714285714,49.3846691139561,0.426229508196721,8.99681376407103,92.8571428571429,50.3835504271228,0.433333333333333,0.680788159370422,0.7539,0.705218076705933,0.308,0.467501252889633,0.308,4.0,3.0,1.0,7.0,3.0,6.0,0.0,0,0,11.5289545155038,3.15392035074985,9.87796996766284,2.48026869355361,1.01664483809529,2.83140510383561,0.119653695194936,0.429392080339813,0.241223356876421,0.97991499862901,0.995477230193387,0.984268707482993,0.63439622604166,0.794920828958072,0.685812214553653,0.479508196721311,0.729310344827586,0.63030303030303,0.836233685518956,0.0958521050178655,0.13688269316328,0.71923644866198,0.549052451823444,0.783251080808035,0.628157208461309,0.599000840193361,0.576956847197902
Charlemagne,"Charlemagne ( , ) or Charles the Great (; 2 April 747 – 28 January 814), a member of the Carolingian Dynasty, was King of the Franks from 768, King of the Lombards from 774, and the first Holy Roman Emperor from 800.",Charlemagne,"Charlemagne steht für:

 Charlemagne (Québec), Stadt in Kanada
 Charlemagne (Weinlage), Weinlage im Weinbaugebiet Burgund
 Centre Charlemagne, Geschichtsmuseum in Aachen
 Lycée Charlemagne, Gymnasium in Paris
 33.",43,25,"Charlemagne stands for: Charlemagne (Québec), city in Canada Charlemagne (wine situation), wine situation in the wine-growing region Burgundy Centre Charlemagne, history museum in Aachen Lycée Charlemagne, high school in Paris 33.","Charlemagne steht für: Charlemagne (Québec), Stadt in Kanada Charlemagne (Weinlage), Weinlage im Weinbaugebiet Burgund Centre Charlemagne, Geschichtsmuseum in Aachen Lycée Charlemagne, Gymnasium in Paris 33.","Charlemagne stands for: Charlemagne (Québec), city in Canada Charlemagne (wine plant), wine plant in the Burgund Wine Center Charlemagne, Museum of History in Aachen Lycée Charlemagne, Gymnasium in Paris 33.",GPU,2.44656115358891,97.6744186046512,18.8734234711023,0.0303030303030303,2.61864861032342,95.3488372093023,21.5047771775654,0.0555555555555555,2.66335595549376,93.0232558139535,21.7658575778253,0.0857142857142857,0.434051513671875,0.287,0.428706884384155,0.6386,0.405025869607925,0.6386,1.0,4.0,2.0,5.0,7.0,3.0,0.0,0,0,11.8529215004182,4.44677999473163,9.21912487049388,2.89613945040637,1.46417765849844,2.22693066843978,0.0378461541833259,0.156589519600641,0.0714101326301435,0.980225862607687,0.994109881182086,0.98421926910299,0.268447865046547,0.388412683331247,0.269626840660759,0.0624999999999999,0.0712121212121212,0.124675324675325,0.110783095090118,0.609445393816996,0.627168915912798,0.483609964106776,0.478993970276329,0.495345619249147,0.323902156839076,0.44979392823657,0.428741017038527
Candela,"The candela ( or ; symbol: cd) is the base unit of luminous intensity in the International System of Units (SI); that is, luminous power per unit solid angle emitted by a point light source in a particular direction.",Candela,"Die Candela (lateinisch für ‚Kerze‘, Betonung auf der zweiten Silbe: []) ist die SI-Einheit der SI-Basisgröße „Lichtstärke“.

Der Wert der Einheit wurde so gewählt, dass eine Haushaltskerze eine Lichtstärke von etwa  hat.",39,32,"The Candela (Latin for ""Kerze"", emphasis on the second syllable: []) is the SI unit of the SI base size ""Lichtstärke"". The value of the unit was chosen in such a way that a household candle has a light intensity of approximately.","Die Candela (lateinisch für ‚Kerze‘, Betonung auf der zweiten Silbe: []) ist die SI-Einheit der SI-Basisgröße „Lichtstärke“. Der Wert der Einheit wurde so gewählt, dass eine Haushaltskerze eine Lichtstärke von etwa hat.","The Candela (Latin for candle, emphasis on the second silver: []) is the SI unit of the SI base size “light strength”. The value of the unit was selected so that a household candle has a light intensity of approximately.",GPU,1.18243113169096,97.4358974358975,18.8566763388872,0.0533333333333333,4.6012177875133,89.7435897435898,27.9433579549831,0.278481012658228,5.14517432402022,84.6153846153846,28.9209092025073,0.289473684210526,0.680527329444885,0.5863,0.657573342323303,0.6886,0.369923263788223,0.6886,5.0,5.0,2.0,5.0,1.0,8.0,0.0,0,0,7.48279505213947,5.80402717713214,10.5037931213582,2.6550654790846,1.51344337233473,2.1699288731053,0.0664993375326454,0.0756802349292272,0.137952863613898,0.981839657463458,0.994177583697234,0.986721611721612,0.352959960287319,0.388068029454766,0.37368232309684,0.313291139240506,0.125333333333333,0.421052631578947,0.575823492852704,0.687121329812024,0.701319887290524,0.718987363495701,0.439630702171413,0.733643037357415,0.501566825145389,0.451668535566333,0.559062059109873
Cayman Islands,"The Cayman Islands () is a self-governing British Overseas Territory, the largest by population, in the western Caribbean Sea.",Cayman Islands,"Die Cayman Islands ( Kaimaninseln, auch Caymaninseln oder Kaiman-Inseln) sind eine zu den Großen Antillen gehörende Inselgruppe in der westlichen Karibik und eines der britischen Überseegebiete.",19,26,The Cayman Islands (also known as Cayman Islands or Cayman Islands) are an island group in the Western Caribbean and one of the British overseas territories.,"Кайманские острова (англ. Cayman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands, Kaiman Islands)",The Cayman Islands (including the Cayman Islands or the Cayman Islands) are an island group belonging to the Great Antilles in the western Caribbean and one of the British overseas territories.,GPU,0.823159146769931,410.526315789474,8.67456840877317,0.0421052631578947,11.1467274608904,94.7368421052632,46.5598736534359,0.311111111111111,15.0827137429733,121.052631578947,48.5300009296754,0.32,0.864073157310486,0.2541,0.872081518173218,0.6219,0.339725613594055,0.6219,6.0,8.0,5.0,12.0,10.0,5.0,0.0,0,0,10.3607518383527,3.50860408069359,11.6859047152531,2.25891116324809,0.669057616567682,3.36286926782452,0.161098653886315,0.0526854173084918,0.404399038959303,0.980402060814224,0.905309124339232,0.975877192982456,0.597318274976345,0.178521527774276,0.658856156471456,0.35,0.0989473684210526,0.465454545454545,0.0596643878185208,0.583501631194656,0.602402491472638,0.894268412860314,0.405767740349236,0.956990507879897,0.50712529839262,0.370788801564491,0.677329988870049
Chile,"Chile, officially the Republic of Chile, is a country in the western part of South America. It occupies a long, narrow strip of land between the Andes to the east and the Pacific Ocean to the west. Chile covers an area of , with a population of 17.",Chile,"Chile  (Aussprache: [], deutsch auch [] oder []), amtlich  (), ist ein Staat im Südwesten Südamerikas, der den westlichen Rand des Südkegels (Cono Sur) des Kontinents bildet.",48,27,Chile () is a state in southwestern South America that forms the western edge of the southern cone (Cono Sur) of the continent.,"Chile (Aussprache: [], deutsch auch [] oder []), amtlich (), ist ein Staat im Südwesten Südamerikas, der den westlichen Rand des Südkegels (Cono Sur) des Kontinents bildet.","Chile (pronunciation: [], German also [] or []), officially (), is a state in southwestern South America that forms the western edge of the South Kegel (Cono Sur) of the continent.",GPU,1.02062611790375,100.0,15.9266289798372,0.0273972602739726,2.14573992717333,83.3333333333333,22.0675202120202,0.260869565217391,4.78801355653427,91.6666666666667,28.4202348949366,0.297297297297297,0.707617342472076,0.4936,0.588024616241455,0.4936,0.412498116493225,0.6007,7.0,5.0,3.0,6.0,4.0,5.0,0.0,0,0,9.04230250598423,5.55642977429299,9.68020883934319,2.99118929805501,1.13758702539025,2.29400301804158,0.0310114170343346,0.0653240787625408,0.128376637903682,0.983685220729367,0.993449781659389,0.984623015873016,0.275834367533358,0.327768023006081,0.366401046964897,0.293478260869565,0.0643835616438356,0.432432432432432,0.431789931634556,0.550567034332764,0.412131098917396,0.744857556057005,0.487373178902689,0.661228398675716,0.460109458976364,0.414810943051217,0.497532105127856
Calcium,"Calcium is a chemical element with the symbol Ca and atomic number 20. As an alkaline earth metal, calcium is a reactive metal that forms a dark oxide-nitride layer when exposed to air.",Calcium,"Calcium (eingedeutscht Kalzium geschrieben) ist ein chemisches Element mit dem Elementsymbol Ca und der Ordnungszahl 20. Im Periodensystem steht es in der zweiten Hauptgruppe, bzw. der 2. IUPAC-Gruppe und zählt daher zu den Erdalkalimetallen.",33,34,"Calcium (written in German calcium) is a chemical element with the element symbol Ca and the atomic number 20. In the periodic table it stands in the second main group, respectively the 2nd IUPAC group and therefore belongs to the earth potassium metals.",カルシウム(英: Calzium)は、元素 symbol Ca と Ordnungszahl 20 を持つ化学元素で、周期系では2番目の Hauptgruppe、または2番目の IUPAC-Group に属し、従ってErdalkalimetallen に属する。,"Calcium (including calcium) is a chemical element with the element symbol Ca and order number 20. In the period system, it is in the second main group, respectively, the 2nd IUPAC group, and therefore is one of the earth’s calcium metals.",GPU,1.65547572500718,93.9393939393939,12.8559975259247,0.133333333333333,18.371750884518,87.8787878787879,46.622733295372704,0.363636363636364,15.2551939050537,87.8787878787879,43.5712638787227,0.368421052631579,0.844267129898071,0.4657,0.808603346347809,0.5515,0.153091818094254,0.7933,2.0,3.0,4.0,1.0,4.0,7.0,0.0,0,0,10.6588095945039,2.96086116885589,11.2640295240375,2.40575997008084,1.70907709756489,2.28881911476572,0.265518677783671,0.105956946185109,0.409023592138093,0.982376548595359,0.995170041021569,0.985750360750361,0.598143363645698,0.264574813551441,0.586741543862567,0.409090909090909,0.313333333333333,0.535885167464115,0.388440024860162,0.849774739785615,0.497997923772801,0.875354219555226,0.19648082394677,0.890896574376326,0.586487290588504,0.454215116303973,0.651049193727377
Cadmium,"Cadmium is a chemical element with the symbol Cd and atomic number 48. This soft, silvery-white metal is chemically similar to the two other stable metals in group 12, zinc and mercury.",Cadmium,"Cadmium (selten auch Kadmium; von ,  und  „Galmei“) ist ein chemisches Element mit dem Elementsymbol Cd und der Ordnungszahl 48.",32,20,Cadmium is a chemical element with the symbol Cd and the atomic number 48.,"Cadmium (selten auch Kadmium; von, und „Galmei“) ist ein chemisches Element mit dem Elementsymbol Cd und der Ordnungszahl 48.","Cadmium (also rarely also cadmium; of, and “Galmei”) is a chemical element with the element symbol Cd and order number 48.",GPU,2.39981354400258,96.875,23.2390806159343,0.153846153846154,20.0790136557476,59.375,40.5964375241685,0.553191489361702,19.5277461390952,84.375,37.2798131148058,0.444444444444444,0.918003678321838,0.5728,0.874940812587738,0.6495,0.711511552333832,0.5728,5.0,6.0,5.0,4.0,4.0,5.0,0.0,0,0,9.32520514397396,4.21618252341927,12.0325846976925,2.01660960610835,1.03698514250207,2.9852613201696,0.290192981092898,0.153597489045073,0.523579636016785,0.990583013435701,0.994336790393013,0.986793154761905,0.519042875545691,0.478257358767303,0.495245356441092,0.622340425531915,0.361538461538461,0.646464646464646,0.554847731510255,0.507223862047538,0.643333827673142,0.945770527757592,0.822680081826677,0.959967625989414,0.653796259145675,0.552939007269678,0.709230707891164
Curium,"Curium is a transuranic, radioactive chemical element with the symbol Cm and atomic number 96. This element of the actinide series was named after eminent scientists Marie and Pierre Curie, both known for their research on radioactivity.",Curium,"Curium ist ein künstlich erzeugtes chemisches Element mit dem Elementsymbol Cm und der Ordnungszahl 96. Im Periodensystem steht es in der Gruppe der Actinoide (7. Periode, f-Block) und zählt zu den Transuranen.",37,32,"Curium is an artificially produced chemical element with the element symbol Cm and the atomic number 96. In the periodic table it stands in the group of actinoids (7th period, f-block) and belongs to the transuranes.","Curium ist ein künstlich erzeugtes chemisches Element mit dem Elementsymbol Cm und der Ordnungszahl 96. Im Periodensystem steht es in der Gruppe der Actinoide (7. Periode, f-Block) und zählt zu den Transuranen.","Curium is an artificially produced chemical element with the element symbol Cm and order number 96. In the periodic system, it is in the group of actinoids (7th period, f-block) and is one of the transuranes.",GPU,2.35716477755097,89.1891891891892,26.4336857585473,0.111111111111111,16.2864344128374,67.5675675675676,41.9084540496053,0.378378378378378,12.6320719032233,67.5675675675676,39.917896633433,0.351351351351351,0.884712219238281,0.6207,0.874565720558167,0.6879,0.62496292591095,0.6207,8.0,5.0,3.0,5.0,3.0,4.0,0.0,0,0,8.03204002818599,5.36011268502972,11.7234920749562,3.2196007953066,0.743195612729415,2.62735507316181,0.235380533858164,0.150867800543145,0.338692215789629,0.988224308761737,0.996518352413549,0.991795366795367,0.536264258547372,0.544001931156408,0.533610845278446,0.425675675675676,0.261111111111111,0.511056511056511,0.629272840273462,0.581637408730775,0.700281773691235,0.913978130453318,0.725626409985484,0.959577077444185,0.621465957928288,0.543293835656745,0.672502298342562
Californium,Californium is a radioactive chemical element with the symbol Cf and atomic number 98.,Californium,Californium (selten auch Kalifornium geschrieben) ist ein künstlich erzeugtes chemisches Element mit dem Elementsymbol Cf und der Ordnungszahl 98. Im Periodensystem steht es in der Gruppe der Actinoide (7.,14,29,California (rarely also written california) is an artificially produced chemical element with the element symbol Cf and the atomic number 98. In the periodic table it stands in the group of Actinoides (7.,Californium (selten auch Kalifornium geschrieben) ist ein künstlich erzeugtes chemisches Element mit dem Elementsymbol Cf und der Ordnungszahl 98. Im Periodensystem steht es in der Gruppe der Actinoide (7.,"Californium (also rarely written as Californium) is an artificially produced chemical element with the element symbol Cf and order number 98. In the periodic system, it is in the group of actinoids (7.",GPU,2.5889065173944,178.571428571429,32.8448329845379,0.181818181818182,15.2573406147016,157.142857142857,56.6218809999008,0.468085106382979,11.4221198345088,157.142857142857,53.8154947388231,0.468085106382979,0.601595938205719,0.7088,0.80732798576355,0.6924,0.428007543087006,0.7088,6.0,5.0,4.0,1.0,4.0,6.0,0.0,0,0,9.92143041662251,5.64007516972986,9.55497841250998,3.20856182171821,0.698145529762689,2.61594525989083,0.220507502631368,0.165700181765362,0.306250875185196,0.962434877981903,0.971147847785402,0.965136054421769,0.729391064396069,0.675942535418875,0.735722772824938,0.526595744680851,0.427272727272727,0.680851063829787,0.766159105034183,0.718502407954016,0.706955361115231,0.643610128038513,0.504765099043896,0.889568659673916,0.641449737127148,0.57722179987338,0.714080797841806
Charles Babbage,"Charles Babbage  (; 26 December 1791 – 18 October 1871) was an English polymath. A mathematician, philosopher, inventor and mechanical engineer, Babbage originated the concept of a digital programmable computer.",Charles Babbage,"Charles Babbage (* 26. Dezember 1791 in Walworth, Grafschaft Surrey, England; † 18. Oktober 1871 in London) war ein englischer Mathematiker, Philosoph, Erfinder und Politischer Ökonom.",30,26,"Charles Babbage (born December 26, 1791 in Walworth, Surrey, England – October 18, 1871 in London) was an English mathematician, philosopher, inventor, and political economist.","Charles Babbage (* 26. Dezember 1791 in Walworth, Grafschaft Surrey; † 18. Oktober 1871 in London) war ein englischer Mathematiker, Philosoph, Erfinder und Politischer Ökonom.","Charles Babbage (December 26, 1791 in Walworth, Surrey County, England; October 18, 1871 in London) was an English mathematician, philosopher, inventor and political economist.",GPU,5.45237572170455,90.0,32.7639670311029,0.235294117647059,21.7954016356315,86.6666666666667,48.5853183806964,0.5,24.9717480453021,83.3333333333333,49.5016631978526,0.5,0.842202067375183,0.7581,0.816332161426544,0.5904,0.621987342834473,0.7581,3.0,6.0,4.0,7.0,6.0,8.0,0.0,0,0,9.46233338214088,6.97077237863197,7.3381683053517,2.37352664986272,1.08206944535909,2.78016703653829,0.314999166951134,0.348973453490618,0.669544690878902,0.982725527831094,0.996288209606987,0.987103174603175,0.623904037213812,0.674278324259097,0.67298698198938,0.5625,0.552941176470588,0.727272727272727,0.842759477936607,0.795090880845114,0.555687379504672,0.873382143533534,0.722289658434633,0.898943872765453,0.70004505891103,0.681643617184506,0.751923137835718
Compiler,"In computing, a compiler is a computer program that translates computer code written in one programming language (the source language) into another language (the target language).",Compiler,"Ein Compiler (auch Kompilierer; von  ‚zusammentragen‘ bzw.  ‚aufhäufen‘) ist ein Computerprogramm, das Quellcodes einer bestimmten Programmiersprache in eine Form übersetzt, die von einem Computer (direkter) ausgeführt werden kann.",26,28,A compiler is a computer program that translates the source code of a particular programming language into a form that can be executed by a computer (directly).,"Ein Compiler (auch Kompilierer; von ‚zusammentragen‘ bzw. ‚aufhäufen‘) ist ein Computerprogramm, das Quellcodes einer bestimmten Programmiersprache in einer Form übersetzt, die von einem Computer (direkter) ausgeführt werden kann.",A compiler (also compiler; by ‘to assemble’ or ‘to build’) is a computer program that translates the source code of a particular programming language into a form that can be executed by a computer (director).,GPU,1.62075257381391,107.692307692308,29.5389896380687,0.0714285714285714,24.7840927143036,69.2307692307692,52.8461047618924,0.452830188679245,16.764951224932,96.1538461538462,50.6313741609151,0.39344262295082,0.930310249328613,0.6308,0.83766633272171,0.8058,0.66573566198349,0.6308,4.0,6.0,6.0,9.0,4.0,5.0,0.0,0,0,11.369865317818,4.94938174580014,8.39182628150953,2.22989500076859,0.905539068258918,2.93006316404925,0.358193379005337,0.103734528177531,0.449503337336797,0.987745459914366,0.991266375545852,0.983287545787546,0.679830645405351,0.607908694773014,0.689416300104891,0.509433962264151,0.167857142857143,0.572280178837556,0.644965817277812,0.597327947801771,0.875129764199911,0.957522953324721,0.771348033891068,0.921157166853612,0.689615369531957,0.53990712050773,0.748462382186719
C. S. Lewis,Clive Staples Lewis (29 November 1898 – 22 November 1963) was a British writer and lay theologian.,C. S. Lewis,"C. S. Lewis (Clive Staples Lewis, privat auch Jack genannt; * 29. November 1898 in Belfast; † 22. November 1963 in Oxford) war ein irischer Schriftsteller und Literaturwissenschaftler.",17,28,"C. S. Lewis (Clive Staples Lewis, also known as Jack; born 29 November 1898 in Belfast; died 22 November 1963 in Oxford) was an Irish writer and literary scholar.",C. S. Lewis (* 29. November 1898 in Belfast; † 22. November 1963 in Oxford) war ein irischer Schriftsteller und Literaturwissenschaftler.,"C. S. Lewis (Clive Staples Lewis, also known as Jack; 29 November 1898 in Belfast; 22 November 1963 in Oxford) was an Irish writer and literary scientist.",GPU,5.0644761654661,100.0,38.3355476930663,0.4,10.6314734835692,123.529411764706,60.9246563655088,0.533333333333333,11.2668765802653,111.764705882353,61.5648816869158,0.558139534883721,0.79031103849411,0.7808,0.795903444290161,0.463,0.395812392234802,0.7808,8.0,7.0,8.0,4.0,9.0,8.0,0.0,0,0,10.9538129506714,6.15823646138652,8.82252791816491,2.17106844909122,0.844611326675194,3.08631745766017,0.153651919187969,0.324146358907031,0.302088479485666,0.972112453426668,0.993449781659389,0.978641456582633,0.785868815327347,0.788940754136919,0.848421637873797,0.6,0.94,0.81183932346723,0.878029832193909,0.830355755786857,0.366750704434228,0.8238276856597,0.468662185169559,0.877673344123119,0.702248450965932,0.724259139276626,0.697569157661112
Software,"Software is a collection of instructions that tell a computer how to work. This is in contrast to hardware, from which the system is built and actually performs the work.",Software,"Software [] (dt. = weiche Ware [von] soft = leicht veränderbare Komponenten […], Komplement zu ‚Hardware‘ für die physischen Komponenten) ist ein Sammelbegriff für Programme und die zugehörigen Daten. Sie kann als Beiwerk zusätzlich Bestandteile wie z. B.",30,38,"Software [] (dt. = soft commodity [of] soft = easily changeable components [...], complement to ""hardware"" for physical components) is a collective term for programs and the associated data. It can be added additional components such as e.g.","Software [] (dt. = weiche Ware [von] soft = leicht veränderbare Komponenten [...], Komplement zu ‚Hardware‘ für die physischen Komponenten) ist ein Sammelbegriff für Programme und die zugehörigen Daten. Sie kann als Beiwerk zusätzlich Komponenten wie z. B.","Software [] (it. = soft commodity [from] soft = easy-to-changing components [...], complement to ‘hardware’ for the physical components) is a collection term for programs and related data. It can also be used as additional components, such as",GPU,0.990341784779637,123.333333333333,21.8241378347882,0.0579710144927536,2.02449523492998,113.333333333333,29.1925602703342,0.215384615384615,3.68005065633652,113.333333333333,31.2427780110512,0.212121212121212,0.525449514389038,0.5585,0.581734418869019,0.7022,0.297938138246536,0.5585,5.0,8.0,4.0,9.0,7.0,6.0,0.0,0,0,8.70621414303952,6.40673910186337,9.93297971621137,2.57384302906371,1.57880359317221,2.39906086970031,0.0292591218625189,0.0633857625392272,0.0986698397983827,0.975047984644914,0.986826783114993,0.978174603174603,0.369356850953072,0.449138014138247,0.407449120556818,0.242307692307692,0.136231884057971,0.308539944903581,0.532628962088254,0.48500854435296,0.721488951505265,0.570892457322927,0.35890821077526,0.654678999490093,0.45324884486323,0.413249866496443,0.52816690990479
